timestamp,price_eur_mwh,price_lag1d,price_lag7d,wind_mwh,solar_mwh,load_mwh,date
2024-10-08 00:00:00,72.33,34.58,3.21,12755.5,0.0,43541.75,2024-10-08
2024-10-08 01:00:00,67.07,35.34,0.07,13951.5,0.0,41979.75,2024-10-08
2024-10-08 02:00:00,63.99,33.25,0.05,15426.75,0.0,41557.5,2024-10-08
2024-10-08 03:00:00,59.67,30.15,0.02,17027.0,0.0,41847.5,2024-10-08
2024-10-08 04:00:00,59.69,36.09,0.09,18361.75,0.0,42918.5,2024-10-08
2024-10-08 05:00:00,67.43,46.73,6.8,19318.75,0.0,46071.25,2024-10-08
2024-10-08 06:00:00,85.97,67.59,63.96,19995.5,0.25,52665.75,2024-10-08
2024-10-08 07:00:00,110.37,100.92,103.35,20028.25,231.5,56944.5,2024-10-08
2024-10-08 08:00:00,106.24,108.32,114.98,19473.75,3132.25,60080.5,2024-10-08
2024-10-08 09:00:00,85.0,91.86,100.41,18506.75,8396.0,61825.0,2024-10-08
2024-10-08 10:00:00,80.33,66.09,76.48,16761.0,13390.5,62885.25,2024-10-08
2024-10-08 11:00:00,80.5,60.22,68.21,14805.25,16657.0,63613.5,2024-10-08
2024-10-08 12:00:00,76.0,54.11,58.6,13568.5,17719.25,63607.0,2024-10-08
2024-10-08 13:00:00,82.53,43.29,55.66,12692.5,16634.75,63069.0,2024-10-08
2024-10-08 14:00:00,88.39,55.0,56.51,12019.5,13764.75,61055.5,2024-10-08
2024-10-08 15:00:00,90.08,67.01,62.18,11123.25,9503.0,59940.25,2024-10-08
2024-10-08 16:00:00,101.19,97.9,98.94,10061.25,5102.5,58877.25,2024-10-08
2024-10-08 17:00:00,126.34,120.71,109.58,9336.5,1814.5,59197.75,2024-10-08
2024-10-08 18:00:00,156.77,237.65,133.9,9345.25,202.75,59883.0,2024-10-08
2024-10-08 19:00:00,168.2,229.53,136.51,9746.0,0.0,59823.0,2024-10-08
2024-10-08 20:00:00,114.41,121.98,118.54,10280.75,0.0,57619.5,2024-10-08
2024-10-08 21:00:00,94.9,99.93,92.3,10817.75,0.0,54416.0,2024-10-08
2024-10-08 22:00:00,86.6,91.91,91.45,11459.75,0.0,50439.75,2024-10-08
2024-10-08 23:00:00,67.6,79.12,76.24,12131.0,0.0,46682.75,2024-10-08
2024-10-09 00:00:00,61.93,72.33,85.44,14072.75,0.0,43830.75,2024-10-09
2024-10-09 01:00:00,60.0,67.07,80.88,14386.0,0.0,42300.5,2024-10-09
2024-10-09 02:00:00,57.48,63.99,77.09,14743.0,0.0,41838.25,2024-10-09
2024-10-09 03:00:00,54.32,59.67,74.93,15282.25,0.0,42333.5,2024-10-09
2024-10-09 04:00:00,57.32,59.69,77.14,15977.75,0.0,43875.5,2024-10-09
2024-10-09 05:00:00,63.87,67.43,81.1,17012.0,0.0,46447.0,2024-10-09
2024-10-09 06:00:00,86.7,85.97,96.53,18386.0,0.0,53243.5,2024-10-09
2024-10-09 07:00:00,111.19,110.37,118.83,19410.5,251.0,57986.75,2024-10-09
2024-10-09 08:00:00,110.98,106.24,135.7,19665.0,3958.5,60603.75,2024-10-09
2024-10-09 09:00:00,87.0,85.0,117.59,19447.75,10874.5,61826.0,2024-10-09
2024-10-09 10:00:00,72.09,80.33,103.21,19196.25,16785.25,62432.0,2024-10-09
2024-10-09 11:00:00,59.9,80.5,96.52,19406.75,19758.0,63267.75,2024-10-09
2024-10-09 12:00:00,59.8,76.0,90.45,20039.5,19990.25,63061.25,2024-10-09
2024-10-09 13:00:00,59.85,82.53,86.44,20447.0,17834.5,62555.0,2024-10-09
2024-10-09 14:00:00,67.63,88.39,78.87,20505.25,14270.5,60250.5,2024-10-09
2024-10-09 15:00:00,77.17,90.08,82.07,20306.25,10204.0,59270.5,2024-10-09
2024-10-09 16:00:00,95.0,101.19,81.51,20280.0,6153.25,58007.75,2024-10-09
2024-10-09 17:00:00,117.45,126.34,100.1,20352.75,2339.25,58283.0,2024-10-09
2024-10-09 18:00:00,122.53,156.77,117.01,20348.0,245.0,59450.25,2024-10-09
2024-10-09 19:00:00,127.12,168.2,130.07,19917.0,0.0,59465.25,2024-10-09
2024-10-09 20:00:00,111.05,114.41,114.37,19023.75,0.0,57151.25,2024-10-09
2024-10-09 21:00:00,95.8,94.9,96.54,18219.5,0.0,53562.0,2024-10-09
2024-10-09 22:00:00,95.1,86.6,93.3,17117.5,0.0,49424.5,2024-10-09
2024-10-09 23:00:00,82.34,67.6,85.0,16042.5,0.0,45299.0,2024-10-09
2024-10-10 00:00:00,61.19,61.93,67.33,21676.0,0.0,44488.5,2024-10-10
2024-10-10 01:00:00,46.89,60.0,65.86,22521.5,0.0,42969.25,2024-10-10
2024-10-10 02:00:00,37.75,57.48,65.14,23571.75,0.0,42173.25,2024-10-10
2024-10-10 03:00:00,32.0,54.32,64.18,25095.0,0.0,42679.5,2024-10-10
2024-10-10 04:00:00,29.64,57.32,63.98,27066.75,0.0,44314.75,2024-10-10
2024-10-10 05:00:00,39.6,63.87,64.4,29340.25,0.0,47918.75,2024-10-10
2024-10-10 06:00:00,62.1,86.7,65.43,32123.25,0.0,55077.25,2024-10-10
2024-10-10 07:00:00,84.9,111.19,73.37,33950.5,100.75,59822.25,2024-10-10
2024-10-10 08:00:00,80.46,110.98,76.67,34772.0,1280.25,62628.25,2024-10-10
2024-10-10 09:00:00,67.5,87.0,72.9,35549.0,3851.25,64301.25,2024-10-10
2024-10-10 10:00:00,52.01,72.09,69.28,36732.75,7278.75,64988.75,2024-10-10
2024-10-10 11:00:00,38.93,59.9,63.04,37742.5,10612.0,65920.0,2024-10-10
2024-10-10 12:00:00,21.89,59.8,47.09,37708.75,13297.25,66069.0,2024-10-10
2024-10-10 13:00:00,15.94,59.85,33.98,37083.0,14546.5,65174.0,2024-10-10
2024-10-10 14:00:00,20.01,67.63,39.14,35967.25,14153.0,63050.5,2024-10-10
2024-10-10 15:00:00,38.37,77.17,51.36,33929.5,11592.75,61776.75,2024-10-10
2024-10-10 16:00:00,58.5,95.0,66.04,31779.0,7448.5,61049.0,2024-10-10
2024-10-10 17:00:00,85.82,117.45,89.7,29920.75,2949.0,61732.0,2024-10-10
2024-10-10 18:00:00,96.07,122.53,110.07,28485.0,268.5,62321.25,2024-10-10
2024-10-10 19:00:00,119.32,127.12,115.32,27028.75,0.0,61952.0,2024-10-10
2024-10-10 20:00:00,101.19,111.05,108.28,25546.75,0.0,58940.0,2024-10-10
2024-10-10 21:00:00,90.41,95.8,98.76,24397.0,0.0,55368.25,2024-10-10
2024-10-10 22:00:00,83.16,95.1,90.96,22793.75,0.0,51582.75,2024-10-10
2024-10-10 23:00:00,69.93,82.34,81.46,21674.5,0.0,47797.25,2024-10-10
2024-10-11 00:00:00,79.96,61.19,73.9,18125.75,0.0,45545.25,2024-10-11
2024-10-11 01:00:00,73.21,46.89,72.52,17651.75,0.0,43864.0,2024-10-11
2024-10-11 02:00:00,71.7,37.75,72.1,17312.5,0.0,42987.25,2024-10-11
2024-10-11 03:00:00,67.91,32.0,72.0,17351.0,0.0,43575.25,2024-10-11
2024-10-11 04:00:00,69.56,29.64,72.33,17377.0,0.0,45195.0,2024-10-11
2024-10-11 05:00:00,73.39,39.6,77.1,17239.25,0.0,48587.0,2024-10-11
2024-10-11 06:00:00,99.95,62.1,103.0,16878.0,0.0,55601.0,2024-10-11
2024-10-11 07:00:00,140.41,84.9,126.54,16134.5,136.5,60516.25,2024-10-11
2024-10-11 08:00:00,155.49,80.46,141.42,14961.5,3277.75,63027.75,2024-10-11
2024-10-11 09:00:00,110.01,67.5,116.27,13509.25,10136.75,63811.75,2024-10-11
2024-10-11 10:00:00,90.0,52.01,100.09,12407.0,17052.75,64583.0,2024-10-11
2024-10-11 11:00:00,72.35,38.93,85.0,12519.25,22088.5,64417.0,2024-10-11
2024-10-11 12:00:00,61.65,21.89,75.07,13254.25,24687.75,63461.75,2024-10-11
2024-10-11 13:00:00,57.17,15.94,73.49,13949.75,25009.5,62027.5,2024-10-11
2024-10-11 14:00:00,59.56,20.01,75.82,14347.0,23255.75,60280.25,2024-10-11
2024-10-11 15:00:00,66.96,38.37,79.07,14077.5,18770.25,59228.75,2024-10-11
2024-10-11 16:00:00,73.35,58.5,89.8,13272.25,12335.5,58711.75,2024-10-11
2024-10-11 17:00:00,112.78,85.82,107.1,12004.5,4829.5,59563.0,2024-10-11
2024-10-11 18:00:00,167.86,96.07,131.97,11113.0,427.75,59937.0,2024-10-11
2024-10-11 19:00:00,174.24,119.32,149.02,10687.0,0.0,59405.75,2024-10-11
2024-10-11 20:00:00,121.31,101.19,123.7,10450.0,0.0,56354.5,2024-10-11
2024-10-11 21:00:00,99.79,90.41,99.9,10111.25,0.0,52833.5,2024-10-11
2024-10-11 22:00:00,98.41,83.16,99.9,9806.25,0.0,49591.75,2024-10-11
2024-10-11 23:00:00,87.83,69.93,90.0,9832.0,0.0,46054.0,2024-10-11
2024-10-12 00:00:00,90.09,79.96,93.1,10436.5,0.0,43290.5,2024-10-12
2024-10-12 01:00:00,79.42,73.21,84.64,10577.25,0.0,41372.5,2024-10-12
2024-10-12 02:00:00,75.58,71.7,81.4,11005.25,0.0,40326.0,2024-10-12
2024-10-12 03:00:00,75.02,67.91,75.54,11529.75,0.0,40056.5,2024-10-12
2024-10-12 04:00:00,71.92,69.56,75.72,12283.25,0.0,40578.5,2024-10-12
2024-10-12 05:00:00,67.9,73.39,79.82,13399.0,0.0,41269.5,2024-10-12
2024-10-12 06:00:00,71.63,99.95,86.2,15102.0,0.0,42637.0,2024-10-12
2024-10-12 07:00:00,68.73,140.41,100.4,16619.75,258.5,44782.75,2024-10-12
2024-10-12 08:00:00,68.91,155.49,110.62,17180.5,5405.25,48153.5,2024-10-12
2024-10-12 09:00:00,41.82,110.01,103.0,16377.5,15126.0,51304.0,2024-10-12
2024-10-12 10:00:00,35.3,90.0,82.42,13862.75,23127.5,53113.75,2024-10-12
2024-10-12 11:00:00,34.28,72.35,68.27,11861.5,27510.5,53828.0,2024-10-12
2024-10-12 12:00:00,24.79,61.65,51.44,12060.0,28235.25,53594.0,2024-10-12
2024-10-12 13:00:00,14.33,57.17,38.88,12874.5,25572.5,52052.75,2024-10-12
2024-10-12 14:00:00,23.34,59.56,43.49,14042.75,20485.0,50277.0,2024-10-12
2024-10-12 15:00:00,46.35,66.96,62.92,15244.75,13763.75,49350.75,2024-10-12
2024-10-12 16:00:00,63.18,73.35,77.12,16587.5,7359.25,49070.5,2024-10-12
2024-10-12 17:00:00,76.02,112.78,99.48,18389.0,2495.5,50008.5,2024-10-12
2024-10-12 18:00:00,80.86,167.86,148.65,21101.5,167.0,51334.5,2024-10-12
2024-10-12 19:00:00,77.62,174.24,143.28,23747.0,0.0,51018.5,2024-10-12
2024-10-12 20:00:00,60.19,121.31,107.23,25602.25,0.0,48568.0,2024-10-12
2024-10-12 21:00:00,45.42,99.79,96.56,27111.75,0.0,46100.25,2024-10-12
2024-10-12 22:00:00,34.87,98.41,85.23,27636.0,0.0,44280.25,2024-10-12
2024-10-12 23:00:00,25.37,87.83,67.0,28350.75,0.0,41930.75,2024-10-12
2024-10-13 00:00:00,0.0,90.09,67.04,33049.0,0.0,39608.75,2024-10-13
2024-10-13 01:00:00,-0.01,79.42,63.97,32946.5,0.0,37955.25,2024-10-13
2024-10-13 02:00:00,-0.07,75.58,62.83,33841.25,0.0,36724.75,2024-10-13
2024-10-13 03:00:00,-0.37,75.02,63.35,35195.25,0.0,36482.5,2024-10-13
2024-10-13 04:00:00,-0.51,71.92,62.71,36972.25,0.0,36933.25,2024-10-13
2024-10-13 05:00:00,-0.09,67.9,63.97,39288.25,0.0,37509.25,2024-10-13
2024-10-13 06:00:00,-0.3,71.63,63.41,42051.75,0.0,38025.5,2024-10-13
2024-10-13 07:00:00,-0.04,68.73,72.81,43229.5,73.75,39765.0,2024-10-13
2024-10-13 08:00:00,-0.07,68.91,77.2,43157.25,2414.75,43119.5,2024-10-13
2024-10-13 09:00:00,-0.86,41.82,66.06,43096.5,7928.75,47065.75,2024-10-13
2024-10-13 10:00:00,-0.64,35.3,35.28,43131.25,13738.0,49309.75,2024-10-13
2024-10-13 11:00:00,-1.97,34.28,16.68,42141.5,17987.0,50909.0,2024-10-13
2024-10-13 12:00:00,-7.49,24.79,5.25,41152.5,20644.75,50622.75,2024-10-13
2024-10-13 13:00:00,-15.16,14.33,-0.01,40736.0,21184.0,48896.75,2024-10-13
2024-10-13 14:00:00,-15.69,23.34,-0.01,40784.0,19464.0,47313.25,2024-10-13
2024-10-13 15:00:00,-5.01,46.35,0.2,39924.75,15458.75,46247.5,2024-10-13
2024-10-13 16:00:00,-1.99,63.18,59.6,39600.75,9848.5,46038.25,2024-10-13
2024-10-13 17:00:00,0.06,76.02,90.94,39789.5,3670.75,47677.25,2024-10-13
2024-10-13 18:00:00,35.83,80.86,106.3,37788.0,245.25,49867.5,2024-10-13
2024-10-13 19:00:00,54.05,77.62,97.22,35777.25,0.0,50173.5,2024-10-13
2024-10-13 20:00:00,39.51,60.19,72.98,34058.75,0.0,48305.0,2024-10-13
2024-10-13 21:00:00,38.43,45.42,59.37,32313.0,0.0,46504.75,2024-10-13
2024-10-13 22:00:00,40.13,34.87,58.69,29931.75,0.0,45464.0,2024-10-13
2024-10-13 23:00:00,36.81,25.37,51.71,28149.25,0.0,43194.25,2024-10-13
2024-10-14 00:00:00,37.1,0.0,34.58,26839.5,0.0,41147.25,2024-10-14
2024-10-14 01:00:00,35.25,-0.01,35.34,24399.25,0.0,39793.5,2024-10-14
2024-10-14 02:00:00,35.17,-0.07,33.25,21725.5,0.0,39447.25,2024-10-14
2024-10-14 03:00:00,34.36,-0.37,30.15,19279.25,0.0,40103.5,2024-10-14
2024-10-14 04:00:00,39.33,-0.51,36.09,17020.25,0.0,42223.75,2024-10-14
2024-10-14 05:00:00,62.2,-0.09,46.73,15086.5,0.0,46717.5,2024-10-14
2024-10-14 06:00:00,98.74,-0.3,67.59,13835.5,0.0,54256.75,2024-10-14
2024-10-14 07:00:00,132.89,-0.04,100.92,12750.75,108.5,59287.5,2024-10-14
2024-10-14 08:00:00,153.61,-0.07,108.32,11385.5,2732.5,62249.0,2024-10-14
2024-10-14 09:00:00,117.94,-0.86,91.86,9783.5,7997.25,63709.25,2024-10-14
2024-10-14 10:00:00,100.95,-0.64,66.09,7922.0,12813.5,64630.75,2024-10-14
2024-10-14 11:00:00,95.53,-1.97,60.22,6624.25,16239.75,65403.0,2024-10-14
2024-10-14 12:00:00,88.36,-7.49,54.11,5950.25,17645.5,65053.5,2024-10-14
2024-10-14 13:00:00,82.6,-15.16,43.29,5546.75,17244.75,63683.25,2024-10-14
2024-10-14 14:00:00,74.16,-15.69,55.0,5216.25,15241.25,62177.0,2024-10-14
2024-10-14 15:00:00,87.08,-5.01,67.01,4757.75,11427.75,61157.25,2024-10-14
2024-10-14 16:00:00,105.79,-1.99,97.9,4343.5,6595.5,60462.75,2024-10-14
2024-10-14 17:00:00,159.59,0.06,120.71,4119.0,2240.75,61191.25,2024-10-14
2024-10-14 18:00:00,257.1,35.83,237.65,4191.5,148.25,62112.25,2024-10-14
2024-10-14 19:00:00,269.74,54.05,229.53,4349.75,0.0,62144.25,2024-10-14
2024-10-14 20:00:00,158.0,39.51,121.98,4499.0,0.0,59086.75,2024-10-14
2024-10-14 21:00:00,114.12,38.43,99.93,4511.0,0.0,55552.25,2024-10-14
2024-10-14 22:00:00,99.66,40.13,91.91,4538.5,0.0,52173.75,2024-10-14
2024-10-14 23:00:00,94.8,36.81,79.12,4552.5,0.0,48381.5,2024-10-14
2024-10-15 00:00:00,91.23,37.1,72.33,3277.75,0.0,45042.75,2024-10-15
2024-10-15 01:00:00,86.49,35.25,67.07,3240.25,0.0,43469.0,2024-10-15
2024-10-15 02:00:00,88.35,35.17,63.99,3330.5,0.0,43251.25,2024-10-15
2024-10-15 03:00:00,84.04,34.36,59.67,3410.75,0.0,43734.25,2024-10-15
2024-10-15 04:00:00,80.8,39.33,59.69,3414.5,0.0,45087.75,2024-10-15
2024-10-15 05:00:00,89.51,62.2,67.43,3356.0,0.0,48315.25,2024-10-15
2024-10-15 06:00:00,114.53,98.74,85.97,3459.5,0.0,55163.75,2024-10-15
2024-10-15 07:00:00,185.39,132.89,110.37,3825.0,76.75,60224.25,2024-10-15
2024-10-15 08:00:00,176.61,153.61,106.24,4318.0,2801.25,63062.75,2024-10-15
2024-10-15 09:00:00,110.54,117.94,85.0,4709.0,9314.0,64166.25,2024-10-15
2024-10-15 10:00:00,92.75,100.95,80.33,4569.75,16637.5,64858.5,2024-10-15
2024-10-15 11:00:00,83.05,95.53,80.5,4221.25,22390.75,65425.0,2024-10-15
2024-10-15 12:00:00,78.47,88.36,76.0,4440.25,24871.75,65122.5,2024-10-15
2024-10-15 13:00:00,71.75,82.6,82.53,5154.75,24763.75,63861.75,2024-10-15
2024-10-15 14:00:00,75.9,74.16,88.39,5956.5,22194.75,62276.25,2024-10-15
2024-10-15 15:00:00,83.36,87.08,90.08,6924.75,17478.75,61271.25,2024-10-15
2024-10-15 16:00:00,89.03,105.79,101.19,8434.0,10755.75,60595.25,2024-10-15
2024-10-15 17:00:00,120.69,159.59,126.34,11085.0,3674.0,61642.75,2024-10-15
2024-10-15 18:00:00,136.79,257.1,156.77,15614.5,190.5,62324.5,2024-10-15
2024-10-15 19:00:00,97.31,269.74,168.2,20188.0,0.0,62196.75,2024-10-15
2024-10-15 20:00:00,76.26,158.0,114.41,23452.75,0.0,58888.25,2024-10-15
2024-10-15 21:00:00,66.65,114.12,94.9,25698.5,0.0,55525.75,2024-10-15
2024-10-15 22:00:00,59.65,99.66,86.6,26828.5,0.0,52359.5,2024-10-15
2024-10-15 23:00:00,40.78,94.8,67.6,27784.5,0.0,48578.25,2024-10-15
2024-10-16 00:00:00,23.35,91.23,61.93,29644.75,0.0,45821.5,2024-10-16
2024-10-16 01:00:00,12.8,86.49,60.0,30082.25,0.0,44304.25,2024-10-16
2024-10-16 02:00:00,5.3,88.35,57.48,30229.5,0.0,43647.5,2024-10-16
2024-10-16 03:00:00,3.61,84.04,54.32,30400.0,0.0,44175.0,2024-10-16
2024-10-16 04:00:00,3.16,80.8,57.32,30724.75,0.0,45785.5,2024-10-16
2024-10-16 05:00:00,8.2,89.51,63.87,31208.5,0.0,49069.75,2024-10-16
2024-10-16 06:00:00,42.59,114.53,86.7,32482.25,0.0,55674.25,2024-10-16
2024-10-16 07:00:00,67.29,185.39,111.19,33182.0,116.75,60406.75,2024-10-16
2024-10-16 08:00:00,66.52,176.61,110.98,32757.0,3926.5,63206.0,2024-10-16
2024-10-16 09:00:00,54.29,110.54,87.0,31788.25,12327.5,64497.75,2024-10-16
2024-10-16 10:00:00,26.68,92.75,72.09,29880.25,20928.25,65414.0,2024-10-16
2024-10-16 11:00:00,14.16,83.05,59.9,28059.5,27119.25,65696.0,2024-10-16
2024-10-16 12:00:00,4.09,78.47,59.8,27231.0,30011.25,65192.5,2024-10-16
2024-10-16 13:00:00,2.04,71.75,59.85,26768.5,29689.75,64108.25,2024-10-16
2024-10-16 14:00:00,4.0,75.9,67.63,26586.25,26499.0,62373.0,2024-10-16
2024-10-16 15:00:00,14.18,83.36,77.17,26738.0,20354.5,61095.5,2024-10-16
2024-10-16 16:00:00,54.92,89.03,95.0,27801.5,11936.0,60310.5,2024-10-16
2024-10-16 17:00:00,72.95,120.69,117.45,29946.25,3866.0,61024.0,2024-10-16
2024-10-16 18:00:00,84.47,136.79,122.53,32187.75,168.75,62050.75,2024-10-16
2024-10-16 19:00:00,88.38,97.31,127.12,33533.25,0.0,61901.75,2024-10-16
2024-10-16 20:00:00,65.31,76.26,111.05,33780.5,0.0,58794.25,2024-10-16
2024-10-16 21:00:00,61.86,66.65,95.8,33531.25,0.0,55415.75,2024-10-16
2024-10-16 22:00:00,35.14,59.65,95.1,32462.25,0.0,51799.75,2024-10-16
2024-10-16 23:00:00,26.54,40.78,82.34,31649.5,0.0,48128.75,2024-10-16
2024-10-17 00:00:00,17.04,23.35,61.19,31740.0,0.0,45207.0,2024-10-17
2024-10-17 01:00:00,12.15,12.8,46.89,30995.0,0.0,43627.0,2024-10-17
2024-10-17 02:00:00,10.48,5.3,37.75,30292.75,0.0,42842.5,2024-10-17
2024-10-17 03:00:00,5.61,3.61,32.0,29961.25,0.0,43373.25,2024-10-17
2024-10-17 04:00:00,10.01,3.16,29.64,29707.0,0.0,45072.75,2024-10-17
2024-10-17 05:00:00,29.8,8.2,39.6,29477.5,0.0,48401.0,2024-10-17
2024-10-17 06:00:00,70.51,42.59,62.1,29518.25,0.0,55253.25,2024-10-17
2024-10-17 07:00:00,101.39,67.29,84.9,28606.0,90.25,60146.75,2024-10-17
2024-10-17 08:00:00,92.53,66.52,80.46,26822.75,3246.25,63015.75,2024-10-17
2024-10-17 09:00:00,73.76,54.29,67.5,24366.75,10390.5,64872.0,2024-10-17
2024-10-17 10:00:00,62.22,26.68,52.01,21264.5,17574.5,65469.0,2024-10-17
2024-10-17 11:00:00,52.02,14.16,38.93,18318.5,22824.0,65414.5,2024-10-17
2024-10-17 12:00:00,46.54,4.09,21.89,15867.0,25209.0,65173.0,2024-10-17
2024-10-17 13:00:00,47.52,2.04,15.94,13882.75,24867.25,64302.0,2024-10-17
2024-10-17 14:00:00,60.04,4.0,20.01,12354.5,22095.5,62395.0,2024-10-17
2024-10-17 15:00:00,63.55,14.18,38.37,11010.75,16796.0,61059.5,2024-10-17
2024-10-17 16:00:00,92.68,54.92,58.5,10094.5,9827.25,60097.75,2024-10-17
2024-10-17 17:00:00,123.6,72.95,85.82,10197.0,3110.0,60673.5,2024-10-17
2024-10-17 18:00:00,186.21,84.47,96.07,11091.5,115.25,61688.5,2024-10-17
2024-10-17 19:00:00,172.19,88.38,119.32,11631.75,0.0,61643.5,2024-10-17
2024-10-17 20:00:00,117.5,65.31,101.19,11404.0,0.0,58203.75,2024-10-17
2024-10-17 21:00:00,97.81,61.86,90.41,10763.0,0.0,54488.5,2024-10-17
2024-10-17 22:00:00,89.05,35.14,83.16,9944.75,0.0,50756.75,2024-10-17
2024-10-17 23:00:00,82.21,26.54,69.93,9182.25,0.0,47103.0,2024-10-17
2024-10-18 00:00:00,80.95,17.04,79.96,6718.75,0.0,44434.5,2024-10-18
2024-10-18 01:00:00,81.16,12.15,73.21,6048.5,0.0,42869.0,2024-10-18
2024-10-18 02:00:00,82.73,10.48,71.7,5691.5,0.0,41986.25,2024-10-18
2024-10-18 03:00:00,78.84,5.61,67.91,5560.75,0.0,42458.75,2024-10-18
2024-10-18 04:00:00,81.19,10.01,69.56,5571.0,0.0,43882.5,2024-10-18
2024-10-18 05:00:00,84.34,29.8,73.39,5739.25,0.0,47189.0,2024-10-18
2024-10-18 06:00:00,98.89,70.51,99.95,5987.0,0.0,53732.5,2024-10-18
2024-10-18 07:00:00,149.78,101.39,140.41,6099.5,51.75,58582.0,2024-10-18
2024-10-18 08:00:00,156.24,92.53,155.49,6007.25,2495.5,61339.75,2024-10-18
2024-10-18 09:00:00,111.0,73.76,110.01,5318.0,8432.75,62439.5,2024-10-18
2024-10-18 10:00:00,95.76,62.22,90.0,3985.25,14932.5,63312.75,2024-10-18
2024-10-18 11:00:00,85.3,52.02,72.35,2943.5,19968.25,63703.5,2024-10-18
2024-10-18 12:00:00,82.96,46.54,61.65,2480.25,22144.0,63025.25,2024-10-18
2024-10-18 13:00:00,80.2,47.52,57.17,2397.0,21568.5,61464.25,2024-10-18
2024-10-18 14:00:00,81.19,60.04,59.56,2638.25,18722.0,59541.25,2024-10-18
2024-10-18 15:00:00,84.34,63.55,66.96,3006.0,13660.5,58871.25,2024-10-18
2024-10-18 16:00:00,103.29,92.68,73.35,3531.25,7507.5,58354.75,2024-10-18
2024-10-18 17:00:00,133.67,123.6,112.78,4612.0,2265.5,59080.5,2024-10-18
2024-10-18 18:00:00,181.28,186.21,167.86,6334.0,79.75,59662.0,2024-10-18
2024-10-18 19:00:00,142.58,172.19,174.24,7810.75,0.0,58615.25,2024-10-18
2024-10-18 20:00:00,103.25,117.5,121.31,8572.5,0.0,55463.0,2024-10-18
2024-10-18 21:00:00,96.83,97.81,99.79,8782.0,0.0,52047.0,2024-10-18
2024-10-18 22:00:00,93.26,89.05,98.41,8808.25,0.0,48706.0,2024-10-18
2024-10-18 23:00:00,85.54,82.21,87.83,8786.5,0.0,45078.75,2024-10-18
2024-10-19 00:00:00,87.06,80.95,90.09,7486.25,0.0,42975.0,2024-10-19
2024-10-19 01:00:00,83.03,81.16,79.42,7361.25,0.0,40898.25,2024-10-19
2024-10-19 02:00:00,79.91,82.73,75.58,7504.0,0.0,39555.75,2024-10-19
2024-10-19 03:00:00,75.26,78.84,75.02,7979.5,0.0,39355.25,2024-10-19
2024-10-19 04:00:00,75.87,81.19,71.92,8592.25,0.0,39851.0,2024-10-19
2024-10-19 05:00:00,76.77,84.34,67.9,9102.0,0.0,40848.0,2024-10-19
2024-10-19 06:00:00,80.0,98.89,71.63,9554.75,0.0,42686.0,2024-10-19
2024-10-19 07:00:00,91.91,149.78,68.73,9854.75,33.25,44763.5,2024-10-19
2024-10-19 08:00:00,89.66,156.24,68.91,9633.5,1850.0,47955.5,2024-10-19
2024-10-19 09:00:00,84.6,111.0,41.82,9001.0,6551.0,51338.75,2024-10-19
2024-10-19 10:00:00,78.8,95.76,35.3,8015.5,11998.25,53200.0,2024-10-19
2024-10-19 11:00:00,73.32,85.3,34.28,7363.75,16238.0,53823.25,2024-10-19
2024-10-19 12:00:00,66.16,82.96,24.79,7314.5,18003.0,53577.75,2024-10-19
2024-10-19 13:00:00,60.96,80.2,14.33,7422.25,17737.5,51919.5,2024-10-19
2024-10-19 14:00:00,63.89,81.19,23.34,7469.25,15635.5,50506.75,2024-10-19
2024-10-19 15:00:00,79.07,84.34,46.35,7233.75,11775.75,50015.25,2024-10-19
2024-10-19 16:00:00,98.09,103.29,63.18,7041.75,6727.0,49911.5,2024-10-19
2024-10-19 17:00:00,109.14,133.67,76.02,7405.0,2038.0,51004.0,2024-10-19
2024-10-19 18:00:00,135.82,181.28,80.86,8502.0,73.5,52333.0,2024-10-19
2024-10-19 19:00:00,118.93,142.58,77.62,9890.25,0.0,51646.5,2024-10-19
2024-10-19 20:00:00,96.8,103.25,60.19,11061.25,0.0,49092.25,2024-10-19
2024-10-19 21:00:00,90.18,96.83,45.42,11924.0,0.0,46663.0,2024-10-19
2024-10-19 22:00:00,83.83,93.26,34.87,12546.5,0.0,44848.5,2024-10-19
2024-10-19 23:00:00,73.33,85.54,25.37,12983.5,0.0,42274.5,2024-10-19
2024-10-20 00:00:00,55.57,87.06,0.0,13961.75,0.0,39609.0,2024-10-20
2024-10-20 01:00:00,54.9,83.03,-0.01,13391.0,0.0,38034.75,2024-10-20
2024-10-20 02:00:00,57.23,79.91,-0.07,12767.75,0.0,37143.0,2024-10-20
2024-10-20 03:00:00,59.82,75.26,-0.37,12124.0,0.0,36911.25,2024-10-20
2024-10-20 04:00:00,62.92,75.87,-0.51,11315.0,0.0,37142.75,2024-10-20
2024-10-20 05:00:00,66.91,76.77,-0.09,10665.5,0.0,37839.75,2024-10-20
2024-10-20 06:00:00,64.23,80.0,-0.3,10337.75,0.0,38516.25,2024-10-20
2024-10-20 07:00:00,75.32,91.91,-0.04,10254.5,28.5,40088.25,2024-10-20
2024-10-20 08:00:00,68.28,89.66,-0.07,10495.75,2125.5,43316.5,2024-10-20
2024-10-20 09:00:00,45.75,84.6,-0.86,10909.5,8070.25,47127.0,2024-10-20
2024-10-20 10:00:00,6.37,78.8,-0.64,10957.75,15148.25,49009.25,2024-10-20
